Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month,,Label
10/29/07 20:04,1193659468,ben,31.941206,-50.37,122.784752,-37.88,31850000000,28720000000,19.15,14.15,1.25,5.53,4.63,4.89,13.205,29.24,33.25,13.25,25.79,5870000000,23.399,24.5,5050000000,2170000000,1720000000,6.76,26.1,4500000000,18.295,759580000,0.108,4.268,28.521,1710000000,1280000000,1.19,131.45,131.84,1536140,245940000,161680000,38.01,48,6510000,5,4.1,6670000,,Yes
8/22/12 8:22,1345594950,ben,34.425205,26.96,125.073662,19.71,25060000000,19930000000,13.82,12.41,1.49,3.52,2.86,2.8,7.1,26.03,36.22,12.04,19.5,7130000000,33.04,-3.7,7100000000,2810000000,1850000000,8.53,-9.6,7080000000,33.28,1950000000,20.85,6.07,41.15,1500000000,1980000000,1.52,113.48,115.52,966670,212600000,136160000,35.38,50.5,3920000,4.4,2.8,3780000,,Yes
4/25/13 0:19,1366820354,ben,46.73735,4,142.174332,19.89,32400000000,27020000000,16.63,13.34,1,4.42,3.61,3.7,9.72,26.94,35.17,11.56,20.76,7300000000,34.33,11.7,7060000000,2780000000,1950000000,9.17,7.3,6640000000,31.27,2460000000,25.65,8.9,42.1,1180000000,1950000000,1.58,149.24,137.11,647211,212530000,136640000,35.67,49.7,2210000,3.7,1.6,2060000,,Yes
4/25/13 14:42,1366872170,ben,46.73735,4,142.174332,19.89,32660000000,28220000000,16.76,13.45,0.98,4.44,3.62,3.87,10.15,26.94,35.17,11.56,20.76,7300000000,34.33,11.7,7060000000,2780000000,1950000000,9.17,7.3,6640000000,31.27,2460000000,25.65,8.9,42.1,1180000000,1950000000,1.58,149.45,137.22,644623,212530000,136640000,35.67,49.7,2210000,3.7,1.6,2060000,,Yes
8/27/06 5:44,1156628671,bf-b,7.662787,9.62,101.06575,15.28,9090000000,9030000000,28.57,20.8,1.95,4.58,5.78,4.57,16.036,16.19,26.27,12.07,27.5,1980000000,16.184,14,1320000000,563000000,395000000,2.59,29,635000000,5.175,576000000,0.369,2.83,12.763,344000000,279130000,0.57,73.14,74.19,235113,122700000,37310000,N/A,N/A,1090000,5.8,1.8,1190000,,No
11/1/06 7:49,1162338597,bf-b,7.546237,11.36,107.023315,12.42,8880000000,9020000000,22.27,20,1.85,4.38,5.52,4.43,15.479,19.68,26.48,12.6,27.91,2040000000,16.665,13.7,1320000000,583000000,401300000,3.24,632,406200000,3.303,551700000,0.342,2.464,13.134,386500000,321130000,0.56,74.78,73.84,190603,122990000,37400000,N/A,N/A,1010000,5.2,1.7,1140000,,No
1/26/07 4:47,1169758067,bf-b,6.989937,10.12,111.763634,-4.67,8060000000,N/A,19.5,18.7,1.85,3.9,4.63,N/A,N/A,20.02,27.02,12.72,26.28,2080000000,16.962,7.2,1320000000,604400000,413900000,3.36,13.8,412800000,3.354,550900000,0.315,2.636,14.216,384900000,265600000,0.33,65.91,71.51,292676,123080000,37430000,N/A,N/A,777540,2.4,1.3,799120,,Yes
2/13/07 20:12,1171368778,bf-b,7.075836,7.24,113.753098,-3.99,8100000000,N/A,19.62,18.92,1.84,3.88,4.61,N/A,N/A,20.02,27.02,12.72,26.28,2080000000,16.962,7.2,1320000000,604400000,413900000,3.36,13.8,412800000,3.354,550900000,0.315,2.636,14.216,384900000,265600000,0.33,65.57,71.01,310703,123080000,37430000,N/A,N/A,700960,2.2,1.2,777540,,Yes
4/7/07 23:45,1175960701,bf-b,7.205195,21.56,113.872719,-3.25,8080000000,8920000000,20.33,18.97,2.05,3.74,4.52,4.12,14.782,18.51,25.84,10.95,24.98,2160000000,17.64,17.6,1320000000,603700000,406000000,3.23,-12.8,403700000,3.279,1250000000,0.696,1.281,14.534,378200000,32140000,0.27,65.39,68.66,339065,123130000,37440000,N/A,N/A,727480,2.1,1.2,555890,,Yes
6/16/08 10:57,1213585079,bf-b,9.566566,-21.76,109.641136,-30.96,9350000000,10230000000,23.69,18.43,1.93,3.7,5.59,4.05,14.43,16.13,26.08,11.55,23.53,2520000000,20.506,15.5,1480000000,708700000,409800000,3.28,10.4,136600000,1.134,1010000000,0.599,1.433,13.885,474700000,304690000,0.73,72.87,69.75,323826,120490000,78540000,N/A,N/A,0,0,N/A,0,,Yes
2/23/07 9:52,1172195543,big,24.488745,-36.07,114.256409,-4.94,2910000000,2940000000,87.08,25.54,3.4,0.63,2.84,0.64,15.04,0.75,2.19,3.47,5.64,4590000000,41.219,5.9,1730000000,195270000,58680000,0.31,N/A,7530000,0.069,36100000,0.035,1.981,9.367,312390000,276260000,1.74,25.74,21.96,1551830,109490000,108800000,6.4,121.4,21920000,15.1,20.1,19800000,,Yes
5/31/07 19:26,1180610774,big,28.891214,-1.4,121.041092,-6.68,3660000000,3730000000,29.36,22.43,1.58,0.85,3.45,0.79,12.754,2.62,3.9,7.35,10.2,4740000000,42.987,N/A,1890000000,292310000,112620000,1.11,N/A,281660000,2.501,0,N/A,2.423,10.304,381480000,344670000,1.69,32.96,28.18,2161650,112630000,99090000,6.2,136.3,27510000,10,24.6,25800000,,Yes
3/10/08 19:42,1205149378,big,18.068472,-5.69,102.509926,-42.26,1790000000,1970000000,12.54,10.52,0.72,0.39,2.57,0.41,6.113,3.57,4.95,8.5,17.49,4790000000,44.897,-1.8,1890000000,322940000,157120000,1.576,724.6,41780000,0.462,138900000,0.179,1.735,8.087,353750000,299170000,1.53,17.024,21.6111,3534010,90410000,82870000,8.06,140.6,24130000,8.4,26.9,23730000,,Yes
6/11/08 14:38,1213166294,big,29.23974,-28.51,107.79808,-27.34,2530000000,2620000000,20.15,15.49,1.14,0.54,3.97,0.56,8.204,3.4,5.08,9.34,17.1,4660000000,45.923,N/A,1840000000,319540000,151180000,1.55,N/A,37130000,0.456,163700000,0.256,1.781,7.722,307930000,208470000,1.34,28.11,20.84,2517560,81370000,80370000,10.83,126.5,30950000,12.6,38.4,30310000,,Yes
9/17/08 1:55,1221587726,big,26.800039,-14.72,94.319931,-5.62,2530000000,2690000000,16.39,14.62,1.03,0.55,3.76,0.57,7.882,3.55,5.58,11.15,20.23,4700000000,53.553,1.9,1840000000,341650000,160650000,1.88,11.3,43520000,0.531,147700000,0.217,1.869,8.399,310850000,164260000,1.11,31.89,28.15,3206150,82030000,80970000,0.8,148.8,36930000,14.7,45.5,38270000,,Yes
12/9/08 23:28,1228836497,big,14.124591,84.61,72.81102,26.12,1250000000,1490000000,7.83,8.37,0.61,0.27,1.79,0.32,4.412,3.51,5.53,9.51,21.49,4690000000,56.668,-0.9,1840000000,336670000,158640000,1.97,-14.3,39240000,0.483,269100000,0.384,1.321,8.632,257370000,122940000,1.27,18.45,27.34,3174910,81250000,80330000,0.8,144.5,20860000,6.4,25.7,27240000,,No
3/10/09 12:46,1236660361,big,17.041231,93.11,59.189152,62.99,1440000000,1470000000,9.59,9.18,0.62,0.31,1.86,0.32,4.398,3.26,5.49,11.08,21.91,4650000000,57.271,-3.2,1840000000,333550000,154800000,1.85,-14.4,34770000,0.428,61700000,N/A,1.691,9.529,211060000,206500000,0.9,14.67,19.88,2770450,81310000,80240000,0.8,120.2,17860000,5.9,22,18560000,,No
12/27/11 19:20,1324984840,big,35.164742,-26.76,110.494568,14.55,2520000000,2730000000,13.61,11.38,1.14,0.49,3.29,0.54,6.68,4.01,6.58,11.09,25.63,5050000000,71.24,7.8,2010000000,407680000,202510000,2.82,-76.3,59950000,0.91,285100000,38,1.71,11.6,298610000,153300000,0.86,38.56,34.92,1397500,65600000,64410000,1.28,95,4640000,3.2,6.3,5370000,,Yes
8/28/12 1:36,1346088999,big,28.52434,9.71,124.703239,18.51,1950000000,2010000000,10.84,8.99,0.88,0.37,2.35,0.38,5,3.42,5.83,11.65,24.14,5320000000,83.89,4.4,2070000000,402280000,181860000,2.83,-38.1,61680000,1.02,242800000,35.19,1.73,12.89,296600000,140840000,0.82,38.83,40.45,1356650,63700000,59060000,1.66,98,7320000,8.2,11.3,8390000,,Yes
4/23/13 16:01,1366704082,big,33.733936,7.69,141.51062,21.2,2140000000,2230000000,12.62,10.56,1.09,0.39,2.77,0.41,5.56,3.28,5.65,11.23,22.41,5400000000,90.23,5,2120000000,400640000,177160000,2.93,4.9,60580000,1.05,171200000,22.58,1.73,13.24,281130000,123110000,0.84,35.4,31.43,1289460,57940000,52720000,1.93,108.1,9240000,8.6,N/A,10090000,,Yes
5/12/13 20:12,1368360729,big,34.568558,5.62,146.560074,18.48,2180000000,2290000000,12.87,10.77,1.14,0.4,2.78,0.43,5.73,3.28,5.65,11.23,22.41,5400000000,90.23,5,2120000000,400640000,177160000,2.93,4.9,60580000,1.05,171200000,22.58,1.73,13.24,281130000,123110000,0.84,36.05,32.11,1165960,57940000,52640000,1.93,108.1,7850000,12.6,13.8,8950000,,Yes
6/27/04 23:06,1088348763,biib,62.369999,-45.5,85.353874,6.75,21190000000,21290000000,N/A,36.05,2.16,18.65,2.86,19.29,N/A,-86.76,-92.12,-16.36,-22.92,1100000000,4.801,N/A,394440000,-902640000,-957500000,-3.48,N/A,761550000,2.24,861290000,0.12,4.322,21.184,N/A,N/A,0.987,59.6,46.55,3597181,339760000,326800000,3.81,82.89,14760000,3.234,4.52,21320000,,Yes
10/15/04 17:13,1097831599,biib,58.02,-34.47,83.766731,8.8,19480000000,19370000000,N/A,33.28,2.01,12.67,2.78,12.75,N/A,-64.88,-69.87,-15.1,-20.84,1520000000,5.44,N/A,394440000,-867940000,-985430000,-3.891,N/A,741380000,2.19,866230000,0.125,3.801,20.490999,N/A,N/A,0.832,59.81,56.01,3003181,338390000,325500000,3.81,87.1,14060000,5.345,4.32,13940000,,Yes
1/25/05 22:21,1106662888,biib,63.080002,-30.87,88.675652,10.28,21040000000,21410000000,N/A,36.89,2.16,10.92,3.13,11.13,N/A,-51.68,-55.2,-12.58,-17.05,1920000000,5.988,N/A,394440000,-761460000,-994170000,-4.047,N/A,445880000,1.34,845700000,0.126,2.95,20.118,N/A,N/A,0.53,62.48,60.13,3767545,333550000,331100000,0.74,87.69,10990000,2.337,3.32,11650000,,Yes
4/8/05 2:19,1112897947,biib,36.080002,22.98,89.877045,11.72,12570000000,11970000000,562,19.96,1.37,5.51,1.7,5.41,30.61,1.13,1.96,0.27,0.36,2210000000,6.393,N/A,1660000000,391090000,25050000,0.07,N/A,1060000000,3.08,850310000,0.125,1.532,20.816,N/A,N/A,0.919,51.47,58.28,8719909,344030000,341300000,0.79,80.87,10100000,0.578,2.96,8250000,,Yes
4/22/06 9:56,1145670986,biib,44.279999,5.33,101.659706,15.42,15240000000,14430000000,94.82,19.51,1.8,6.37,2.21,5.96,16.316,6.63,19.9,3.44,2.34,2420000000,7.219,7.7,2050000000,884390000,160480000,0.47,93.7,850750000,2.472,43440000,0.006,2.775,20.313999,889500000,-189890000,0.59,46.47,44.38,3547960,344100000,342720000,0.39,76.3,7660000,1.5,2.2,6320000,,Yes
2/26/07 20:14,1172492062,biib,47.169998,30.44,114.154121,-2.93,16190000000,15250000000,75.17,16.3,1.92,8.58,2.22,8.15,11.959,11.62,-2.32,6.64,3.04,1870000000,5.529,8.8,2050000000,1280000000,213420000,0.63,95.4,902690000,2.636,96690000,0.014,2.938,21.142,841270000,696590000,0.74,49.23,47.22,3141240,342440000,341650000,0.47,85.6,8590000,2.9,2.5,9120000,,Yes
2/27/07 11:09,1172545757,biib,45.880001,31.06,109.695564,0.91,16150000000,15350000000,74.99,16.27,1.92,8.63,2.23,8.2,12.031,11.62,-2.32,6.64,3.04,1870000000,5.529,8.8,2050000000,1280000000,213420000,0.63,95.4,902690000,2.636,96690000,0.014,2.938,21.142,841270000,696590000,0.74,49.13,47.34,3162570,342440000,341650000,0.47,85.6,8590000,2.9,2.5,9120000,,Yes
5/28/07 18:21,1180347706,biib,49.470001,25.45,119.75425,-6.81,16930000000,15860000000,75.53,17.06,1.75,8.39,2.23,8.12,12.46,11.57,-1.87,6.76,3.12,1950000000,5.766,18.9,2410000000,1270000000,225720000,0.66,6.9,1130000000,3.295,61190000,0.008,3.879,21.473,947340000,655970000,0.97,46.82,47.86,3555490,342160000,302950000,0.46,85.4,9090000,3.5,2.7,7780000,,Yes
12/16/07 2:25,1197743156,biib,58.790001,-21.45,117.240189,-39.11,17250000000,18140000000,35.7,18.37,1.69,8.1,3.4,8.65,66.765,26.02,-4.46,-0.73,9.18,2100000000,6.428,11,2410000000,271640000,544860000,1.65,-23.8,671350000,2.288,1560000000,0.313,0.815,17.018,916580000,-188760000,0.81,71.77,63.32,4971670,293370000,292580000,13.32,88.2,6650000,1.9,2.3,7350000,,Yes
5/1/11 5:34,1304199257,biib,97.650002,37.24,117.235748,4.68,23600000000,23570000000,22.42,15.83,1.9,4.97,4.27,4.9,11.61,22.49,34.63,12.61,16.99,4810000000,19.62,8.5,4320000000,2030000000,1080000000,4.36,35.4,1230000000,5.08,1200000000,21.16,2.69,23.19,1540000000,1240000000,0.78,78.38,68.79,2410720,241630000,225170000,0.09,95.1,5380000,2.6,2.5,5820000,,Yes
7/21/11 23:24,1311261845,biib,105.620003,34.64,116.141693,3.63,25520000000,25190000000,24.25,16.79,1.82,5.24,4.5,5.24,12.41,22.49,34.63,12.61,16.99,4810000000,19.62,8.5,4320000000,2030000000,1080000000,4.36,35.4,1230000000,5.08,1200000000,21.16,2.69,23.19,1540000000,1240000000,0.72,100.43,83.1,2558470,241630000,241250000,0.09,95.1,4000000,1.5,1.9,3260000,,Yes
7/29/11 20:58,1311944307,biib,101.870003,46.73,111.685638,9.51,24620000000,24650000000,23.39,16.12,1.85,5.13,4.4,5.13,12.14,22.49,34.63,12.61,16.99,4810000000,19.62,8.5,4320000000,2030000000,1080000000,4.36,35.4,1230000000,5.08,1200000000,21.16,2.69,23.19,1540000000,1240000000,0.72,102.11,84.59,2164500,241630000,241190000,0.09,95.1,3210000,1.2,1.5,4000000,,Yes
10/31/11 1:57,1319997445,biib,116.360001,22.83,108.938858,15.04,28790000000,28660000000,26.87,18.76,2.11,5.95,4.78,5.98,14.06,22.45,34.87,12.96,17.69,4800000000,19.92,-0.3,4320000000,2040000000,1080000000,4.42,-1.8,1330000000,5.47,1190000000,19.73,2.82,24.64,1540000000,1200000000,0.82,99.85,97.2,2176100,242540000,242110000,0.09,95.1,3820000,1.9,N/A,3830000,,Yes
1/1/12 13:36,1325396186,biib,110.050003,33,109.629776,15.99,26730000000,26280000000,22.92,17.44,1.85,5.45,4.31,5.33,12.34,23.82,35.82,13.63,21.91,4930000000,20.41,11.4,4320000000,2130000000,1170000000,4.8,38.5,1520000000,6.26,1060000000,17.07,3.21,25.64,1680000000,1430000000,0.92,111.15,102.8,1809910,242920000,242510000,0.09,95.1,2810000,1.9,N/A,3560000,,Yes
7/28/12 6:31,1343428276,biib,149.470001,49.35,122.304413,24.67,35330000000,35020000000,27.09,20.53,1.47,6.54,5.57,6.55,16.14,25.08,34.08,12.82,21.8,5350000000,22.19,17.6,4580000000,2170000000,1340000000,5.52,34.3,1410000000,5.95,1090000000,17.46,2,26.52,1870000000,1390000000,1.18,141.96,128.8,1237380,236350000,236060000,0.1,94.7,2560000,2.2,1.1,2460000,,Yes
11/4/12 5:09,1351976965,biib,138.410004,73.45,125.510765,27.65,32750000000,32250000000,24.05,19.04,1.24,6.06,4.94,5.95,14.68,25.59,33.99,12.51,21.53,5430000000,22.66,5.8,4580000000,2200000000,1390000000,5.76,13.2,1610000000,6.79,1110000000,16.69,2.01,28.15,1850000000,1410000000,1.21,149.21,142.17,985478,236600000,236320000,10.23,84.8,1690000,1.5,0.7,1870000,,Yes
2/6/13 17:31,1360143095,biib,160.979996,86.99,134.972946,19.78,38200000000,36670000000,28.03,18.2,1.24,6.75,5.35,6.65,16.63,25.02,33.48,12.04,20.61,5520000000,23.18,6.9,4580000000,2210000000,1380000000,5.76,-2.7,1710000000,7.21,1140000000,16.38,1.96,29.43,N/A,N/A,1.18,148.31,147.57,1299780,236610000,236350000,10.23,84.8,3040000,2.1,1.3,2390000,,Yes
4/23/13 6:46,1366670793,biib,212.759995,44.18,141.51062,21.2,50850000000,47470000000,37.36,22.19,1.52,8.71,6.91,8.61,21.64,25.02,33.33,11.98,20.61,5520000000,23.18,6.9,4970000000,2190000000,1380000000,5.76,-2.7,1710000000,7.22,1140000000,16.38,1.96,29.42,1880000000,1440000000,1.27,186.87,159.66,1416470,236310000,236020000,0.1,94.4,2420000,1.7,1,2650000,,Yes
5/13/13 12:50,1368420610,biib,222.740005,32.82,146.676666,18.5,50610000000,50860000000,33.83,21.54,1.4,8.97,6.9,9.02,21.7,26.67,35.03,12.81,22.05,5640000000,23.78,9.5,4970000000,2340000000,1500000000,6.3,41,663300000,2.79,915150000,12.47,4.16,30.92,1860000000,-1540000000,1.29,202.87,166.27,1360370,237370000,237140000,0.1,94.4,2370000,1.6,1.1,2670000,,Yes
9/2/13 2:25,1378059917,biib,213.020004,60.87,147.551956,24.99,50630000000,50950000000,31.55,19.45,1.21,8.56,6.44,8.57,20.27,27.06,35.47,13.17,22.69,5940000000,25.09,21.3,4970000000,2510000000,1610000000,6.75,26.8,667670000,2.81,729580000,9.23,1.94,33.25,1850000000,-1640000000,1.22,217.06,205.65,1381840,237670000,237420000,0.09,94.5,2660000,2,1.2,2580000,,Yes
9/8/04 9:35,1094607317,bk,23.813444,4.35,84.40921,11.89,23540000000,28880000000,18.05,13.88,1.29,10.57,2.65,13.13,N/A,59.18,N/A,1.36,15.39,2200000000,2.832,N/A,5830000000,N/A,1300000000,1.676,N/A,3100000000,3.99,8440000000,N/A,N/A,11.293,N/A,N/A,1.36,28.84,30.74,2137227,777900000,773800000,0.53,67.63,2650000,0.996,0.34,2530000,,Yes
10/28/04 7:05,1098918326,bk,25.74864,-1.71,85.242378,7.93,25170000000,30270000000,18.05,15.21,1.41,10.99,2.74,13.43,N/A,61.93,N/A,1.48,16.14,2250000000,2.898,N/A,5830000000,N/A,1400000000,1.795,N/A,3060000000,3.94,8160000000,N/A,N/A,11.656,N/A,N/A,1.351,29.97,30.45,2401364,776760000,772700000,0.52,67.72,5320000,1.75,0.69,4110000,,Yes
5/15/05 5:34,1116106446,bk,22.487806,25.11,88.140442,13.89,21630000000,28200000000,14.89,12.32,1.24,7.83,2.3,10.28,N/A,53.03,N/A,1.53,16.09,2740000000,3.526,N/A,6600000000,N/A,1460000000,1.87,N/A,2600000000,3.34,9170000000,N/A,N/A,12.021,N/A,N/A,1.241,28.95,30.49,2703932,776580000,766000000,1.36,68.28,6490000,2.602,0.85,5940000,,Yes
10/23/06 12:23,1161577432,bk,28.227825,35.8,107.500298,12.46,25630000000,13690000000,15.54,13.88,1.38,3.54,2.53,1.9,N/A,23.13,54.23,1.56,16.91,7200000000,9.455,13,7360000000,N/A,1650000000,2.16,12.6,23290000000,30.516,10410000000,N/A,N/A,13.18,2220000000,N/A,1.31,34.88,33.91,2930500,763130000,757790000,0.72,65.1,5890000,2.5,0.8,3370000,,Yes
1/27/07 2:18,1169835538,bk,33.983295,4.83,111.763634,-4.67,30490000000,15130000000,10.26,14.77,1.47,4.48,2.64,2.21,N/A,44.01,53.14,1.44,13.75,6840000000,9.048,8.3,7360000000,N/A,1480000000,3.93,341.7,26670000000,35.28,11160000000,N/A,N/A,15.343,N/A,N/A,1.18,39.85,35.79,4367980,755960000,750670000,0.72,72.3,5460000,1,0.7,4860000,,Yes
1/27/07 10:13,1169863980,bk,33.983295,4.83,111.763634,-4.67,30490000000,14970000000,10.26,14.77,1.47,4.48,2.64,2.19,N/A,44.01,53.14,1.44,13.75,6840000000,9.048,8.3,7360000000,N/A,1480000000,3.93,341.7,26670000000,35.28,11160000000,N/A,N/A,15.343,N/A,N/A,1.18,39.85,35.79,4367980,755960000,750670000,0.72,72.3,4910000,1.4,0.7,5460000,,Yes
3/9/07 6:51,1173394262,bk,33.047966,7.11,110.702087,-6.16,29800000000,14320000000,10.02,14.42,1.49,4.34,2.56,2.09,N/A,44.01,53.14,1.44,13.75,6840000000,9.049,25.5,7630000000,N/A,1480000000,3.93,341.7,26670000000,35.236,11190000000,N/A,N/A,15.335,3280000000,N/A,1.13,41.12,37.44,3947220,756900000,751600000,0.5,72.7,5360000,1.4,0.7,4910000,,Yes
6/15/08 0:56,1213462565,bk,34.022633,-29.58,109.576759,-29.97,47660000000,6110000000,18.46,12.22,1.3,3.52,1.63,0.46,N/A,17.87,35.11,1.67,12.69,13150000000,12.779,94.5,12590000000,N/A,2540000000,2.26,71.9,64920000000,56.758,23370000000,N/A,N/A,24.895,2830000000,N/A,0.69,43.6,45.04,8652950,1140000000,1120000000,0.28,76.1,15640000,3.3,1.4,16000000,,Yes
